Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Turb,F_Turb,ChlFluor,F_ChlFluor,WiperPosV,Level,F_Level
09/18/2019,01:00, ,0,Inlet,0,6.3,15.198,0,48.0661,0,31.36,0,91.2,0,7.56,0,7.75,0,-67.5,0.5,0,1.56,0,1.186,1.699,0
09/18/2019,01:15, ,0,Inlet,0,6.3,15.195,0,48.0425,0,31.34,0,91.3,0,7.57,0,7.75,0,-67.7,0.53,0,1.62,0,1.194,1.711,0
09/18/2019,01:30, ,0,Inlet,0,6.3,15.165,0,48.0501,0,31.34,0,90.2,0,7.48,0,7.74,0,-66.6,0.5,0,1.77,0,1.2,1.701,0
09/18/2019,01:45, ,0,Inlet,0,6.3,15.183,0,48.0632,0,31.35,0,89.5,0,7.42,0,7.74,0,-66.9,0.5,0,1.94,0,1.191,1.669,0
09/18/2019,02:00, ,0,Inlet,0,6.3,15.184,0,48.0607,0,31.35,0,82.2,0,6.81,0,7.69,0,-64,0.51,0,1.2,0,1.196,1.635,0
09/18/2019,02:15, ,0,Inlet,0,6.3,15.123,0,48.0694,0,31.36,0,88.9,0,7.38,0,7.74,0,-66.7,0.49,0,1.7,0,1.193,1.575,0
09/18/2019,02:30, ,0,Inlet,0,6.3,15.138,0,48.0934,0,31.37,0,89.3,0,7.41,0,7.73,0,-66.3,0.49,0,1.72,0,1.195,1.497,0
09/18/2019,02:45, ,0,Inlet,0,6.3,15.064,0,48.1491,0,31.41,0,88.9,0,7.38,0,7.73,0,-66.2,0.62,0,1.75,0,1.192,1.407,0
09/18/2019,03:00, ,0,Inlet,0,6.3,15.078,0,48.1619,0,31.42,0,88.5,0,7.35,0,7.73,0,-66.3,0.55,0,1.9,0,1.201,1.307,0
09/18/2019,03:15, ,0,Inlet,0,6.3,15.045,0,48.1696,0,31.43,0,87.8,0,7.3,0,7.73,0,-66,0.68,0,1.47,0,1.203,1.184,0
09/18/2019,03:30, ,0,Inlet,0,6.3,15.058,0,48.1677,0,31.43,0,86.3,0,7.17,0,7.72,0,-65.7,0.82,0,1.56,0,1.19,1.044,0
09/18/2019,03:45, ,0,Inlet,0,6.3,15.04,0,48.1626,0,31.42,0,87.1,0,7.24,0,7.72,0,-65.7,0.92,0,1.46,0,1.193,0.893,0
09/18/2019,04:00, ,0,Inlet,0,6.3,15.083,0,48.1339,0,31.4,0,87.8,0,7.29,0,7.72,0,-65.6,1.15,0,1.31,0,1.202,0.736,0
09/18/2019,04:15, ,0,Inlet,0,6.3,15.074,0,48.1285,0,31.4,0,87.8,0,7.29,0,7.72,0,-65.7,1.08,0,1.48,0,1.187,0.591,0
09/18/2019,04:30, ,0,Inlet,0,6.3,15.052,0,48.124,0,31.4,0,87.3,0,7.25,0,7.71,0,-64.9,1.13,0,1.26,0,1.198,0.439,0
09/18/2019,04:45, ,0,Inlet,0,6.3,14.949,0,48.0865,0,31.37,0,84.8,0,7.06,0,7.69,0,-63.9,1.29,0,1.21,0,1.186,0.259,0
09/18/2019,05:00, ,0,Inlet,0,6.3,14.957,0,48.068,0,31.35,0,84.4,0,7.03,0,7.68,0,-63.1,1.4,0,1.15,0,1.195,0.126,0
09/18/2019,05:15, ,0,Inlet,0,6.3,14.846,0,48.0435,0,31.33,0,83.1,0,6.94,0,7.64,0,-61.1,1.54,0,1.22,0,1.198,-0.04,0
09/18/2019,05:30, ,0,Inlet,0,6.3,14.801,0,48.0125,0,31.31,0,82.2,0,6.87,0,7.62,0,-59.9,1.51,0,1.3,0,1.192,-0.191,0
09/18/2019,05:45, ,0,Inlet,0,6.3,14.722,0,47.9751,0,31.28,0,81.1,0,6.79,0,7.61,0,-59.2,1.74,0,1.31,0,1.189,-0.288,0
09/18/2019,06:00, ,0,Inlet,0,6.3,14.696,0,47.9794,0,31.28,0,80.3,0,6.72,0,7.6,0,-58.6,1.91,0,1.36,0,1.196,-0.403,0
09/18/2019,06:15, ,0,Inlet,0,6.3,14.696,0,47.9198,0,31.24,0,79,0,6.62,0,7.57,0,-57.1,1.64,0,0.92,0,1.19,-0.482,0
09/18/2019,06:30, ,0,Inlet,0,6.3,14.603,0,47.891,0,31.22,0,79.2,0,6.65,0,7.56,0,-56.5,1.63,0,0.95,0,1.203,-0.546,0
09/18/2019,06:45, ,0,Inlet,0,6.3,14.56,0,47.8758,0,31.2,0,79,0,6.64,0,7.56,0,-56.2,1.65,0,0.84,0,1.191,-0.602,0
09/18/2019,07:00, ,0,Inlet,0,6.3,14.554,0,47.877,0,31.21,0,77.7,0,6.53,0,7.55,0,-55.9,1.46,0,0.8,0,1.187,-0.613,0
09/18/2019,07:15, ,0,Inlet,0,6.3,14.43,0,47.8645,0,31.19,0,78.3,0,6.59,0,7.56,0,-56.2,1.38,0,0.96,0,1.205,-0.633,0
09/18/2019,07:30, ,0,Inlet,0,6.3,14.456,0,47.827,0,31.17,0,76.3,0,6.42,0,7.54,0,-55.3,1.2,0,0.77,0,1.196,-0.61,0
09/18/2019,07:45, ,0,Inlet,0,6.3,14.501,0,47.864,0,31.19,0,74.7,0,6.29,0,7.53,0,-54.8,1.41,0,0.72,0,1.193,-0.599,0
09/18/2019,08:00, ,0,Inlet,0,6.3,14.471,0,47.8694,0,31.2,0,76.5,0,6.44,0,7.54,0,-55.2,1.44,0,0.57,0,1.202,-0.56,0
09/18/2019,08:15, ,0,Inlet,0,6.3,14.367,0,47.7627,0,31.12,0,80.5,0,6.79,0,7.55,0,-55.9,1.59,0,0.68,0,1.188,-0.485,0
09/18/2019,08:30, ,0,Inlet,0,6.3,14.486,0,47.7347,0,31.1,0,82.6,0,6.96,0,7.57,0,-56.9,1.83,0,0.67,0,1.192,-0.403,0
09/18/2019,08:45, ,0,Inlet,0,6.3,14.564,0,47.6823,0,31.06,0,82.6,0,6.94,0,7.56,0,-56.4,1.74,0,0.7,0,1.203,-0.307,0
09/18/2019,09:00, ,0,Inlet,0,6.3,14.746,0,47.6654,0,31.06,0,83.2,0,6.97,0,7.57,0,-57.1,1.8,0,0.73,0,1.197,-0.205,0
09/18/2019,09:15, ,0,Inlet,0,6.3,14.9,0,47.6817,0,31.07,0,84.3,0,7.04,0,7.59,0,-58,1.79,0,0.76,0,1.198,-0.071,0
09/18/2019,09:30, ,0,Inlet,0,6.3,14.968,0,47.8316,0,31.18,0,87.6,0,7.3,0,7.64,0,-61.1,1.43,0,0.76,0,1.19,0.059,0
09/18/2019,09:45, ,0,Inlet,0,6.3,15.285,0,48.0382,0,31.34,0,94.3,0,7.8,0,7.75,0,-67.5,1.1,0,0.63,0,1.199,0.197,0
09/18/2019,10:00, ,0,Inlet,0,6.3,15.45,0,48.0997,0,31.39,0,93.7,0,7.72,0,7.77,0,-68.4,0.9,0,0.44,0,1.204,0.327,0
09/18/2019,10:15, ,0,Inlet,0,6.3,15.445,0,48.138,0,31.41,0,95.1,0,7.84,0,7.78,0,-69.3,1.02,0,0.48,0,1.205,0.477,0
09/18/2019,10:30, ,0,Inlet,0,6.3,15.443,0,48.1488,0,31.42,0,97.8,0,8.06,0,7.8,0,-70.4,1.16,0,0.58,0,1.199,0.631,0
09/18/2019,10:45, ,0,Inlet,0,6.3,15.503,0,48.1559,0,31.43,0,100.1,0,8.24,0,7.82,0,-71.6,1.12,0,0.72,0,1.188,0.779,0
09/18/2019,11:00, ,0,Inlet,0,6.3,15.579,0,48.1615,0,31.43,0,101,0,8.31,0,7.83,0,-72.3,0.97,0,0.79,0,1.2,0.926,0
09/18/2019,11:15, ,0,Inlet,0,6.3,15.702,0,48.1857,0,31.45,0,102.1,0,8.37,0,7.85,0,-73.4,0.79,0,0.76,0,1.186,1.081,0
09/18/2019,11:30, ,0,Inlet,0,6.3,15.74,0,48.1908,0,31.46,0,102.4,0,8.39,0,7.85,0,-73.6,0.88,0,0.79,0,1.197,1.219,0
09/18/2019,11:45, ,0,Inlet,0,6.3,15.774,0,48.1839,0,31.45,0,102.2,0,8.37,0,7.85,0,-73.5,0.82,0,0.86,0,1.19,1.346,0
09/18/2019,12:00, ,0,Inlet,0,6.3,15.753,0,48.1765,0,31.45,0,101.7,0,8.33,0,7.85,0,-73.1,0.78,0,0.9,0,1.195,1.461,0
09/18/2019,12:15, ,0,Inlet,0,6.3,15.762,0,48.1729,0,31.44,0,101.5,0,8.31,0,7.84,0,-72.9,0.78,0,0.93,0,1.203,1.553,0
09/18/2019,12:30, ,0,Inlet,0,6.3,15.856,0,48.1837,0,31.45,0,102,0,8.34,0,7.85,0,-73.6,0.63,0,0.95,0,1.194,1.636,0
09/18/2019,12:45, ,0,Inlet,0,6.3,15.928,0,48.1894,0,31.46,0,102.5,0,8.37,0,7.86,0,-73.9,0.59,0,1.06,0,1.193,1.706,0
09/18/2019,13:00, ,0,Inlet,0,6.3,15.965,0,48.1804,0,31.45,0,102.7,0,8.38,0,7.86,0,-74,0.6,0,0.97,0,1.186,1.762,0
09/18/2019,13:15, ,0,Inlet,0,6.3,16.019,0,48.1839,0,31.46,0,103.3,0,8.41,0,7.87,0,-74.5,0.54,0,1.04,0,1.196,1.788,0
09/18/2019,13:30, ,0,Inlet,0,6.3,16.043,0,48.1798,0,31.45,0,103.3,0,8.41,0,7.87,0,-74.6,0.7,0,0.98,0,1.195,1.799,0
09/18/2019,13:45, ,0,Inlet,0,6.3,16.054,0,48.1792,0,31.45,0,103,0,8.39,0,7.85,0,-73.6,0.4,0,1.01,0,1.195,1.794,0
09/18/2019,14:00, ,0,Inlet,0,6.3,16.08,0,48.1709,0,31.45,0,100.2,0,8.16,0,7.85,0,-73.2,0.63,0,1.01,0,1.196,1.764,0
09/18/2019,14:15, ,0,Inlet,0,6.3,16.089,0,48.1775,0,31.45,0,103.4,0,8.41,0,7.86,0,-74.2,0.33,0,1.14,0,1.186,1.72,0
09/18/2019,14:30, ,0,Inlet,0,6.3,16.124,0,48.1751,0,31.45,0,103.3,0,8.4,0,7.85,0,-73.7,0.53,0,1.04,0,1.19,1.65,0
09/18/2019,14:45, ,0,Inlet,0,6.3,16.149,0,48.1782,0,31.45,0,103.7,0,8.43,0,7.86,0,-73.8,0.4,0,1.16,0,1.201,1.56,0
09/18/2019,15:00, ,0,Inlet,0,6.3,16.184,0,48.169,0,31.45,0,103.1,0,8.37,0,7.85,0,-73.6,0.55,0,0.7,0,1.186,1.459,0
09/18/2019,15:15, ,0,Inlet,0,6.3,16.205,0,48.1505,0,31.44,0,104,0,8.45,0,7.86,0,-73.8,0.64,0,0.81,0,1.186,1.351,0
09/18/2019,15:30, ,0,Inlet,0,6.3,16.251,0,48.1715,0,31.45,0,104.1,0,8.44,0,7.86,0,-74,0.57,0,0.83,0,1.2,1.225,0
09/18/2019,15:45, ,0,Inlet,0,6.3,16.323,0,48.1815,0,31.46,0,104.9,0,8.49,0,7.86,0,-73.9,0.64,0,1.11,0,1.189,1.085,0
09/18/2019,16:00, ,0,Inlet,0,6.3,16.461,0,48.1566,0,31.44,0,104.6,0,8.45,0,7.85,0,-73.5,0.65,0,1.01,0,1.187,0.939,0
09/18/2019,16:15, ,0,Inlet,0,6.3,16.421,0,48.1566,0,31.44,0,104.7,0,8.46,0,7.85,0,-73.2,0.7,0,0.83,0,1.196,0.791,0
09/18/2019,16:30, ,0,Inlet,0,6.3,16.457,0,48.1406,0,31.43,0,104.7,0,8.46,0,7.83,0,-72.5,0.58,0,0.84,0,1.19,0.609,0
09/18/2019,16:45, ,0,Inlet,0,6.3,16.567,0,48.1167,0,31.42,0,105.2,0,8.48,0,7.83,0,-72.5,0.96,0,0.78,0,1.189,0.461,0
09/18/2019,17:00, ,0,Inlet,0,6.3,16.578,0,48.1109,0,31.41,0,103.7,0,8.36,0,7.82,0,-71.5,0.85,0,0.88,0,1.201,0.295,0
09/18/2019,17:15, ,0,Inlet,0,6.3,16.671,0,48.094,0,31.4,0,102.8,0,8.27,0,7.79,0,-70.2,1.18,0,0.84,0,1.188,0.101,0
09/18/2019,17:30, ,0,Inlet,0,6.3,16.74,0,48.048,0,31.37,0,103.2,0,8.3,0,7.78,0,-69.4,1.05,0,0.8,0,1.2,-0.049,0
09/18/2019,17:45, ,0,Inlet,0,6.3,16.82,0,48.0509,0,31.37,0,100.7,0,8.08,0,7.75,0,-67.6,1.69,0,1.25,0,1.2,-0.191,0
09/18/2019,18:00, ,0,Inlet,0,6.3,16.771,0,48.0395,0,31.36,0,101.6,0,8.16,0,7.75,0,-67.9,0.97,0,0.85,0,1.195,-0.345,0
09/18/2019,18:15, ,0,Inlet,0,6.3,16.748,0,48.0201,0,31.35,0,99.7,0,8.01,0,7.74,0,-66.9,1.31,0,1.07,0,1.197,-0.451,0
09/18/2019,18:30, ,0,Inlet,0,6.3,16.767,0,48.0165,0,31.35,0,99.8,0,8.02,0,7.74,0,-67.4,1.05,0,0.8,0,1.193,-0.55,0
09/18/2019,18:45, ,0,Inlet,0,6.3,16.737,0,48.0044,0,31.34,0,97.6,0,7.85,0,7.73,0,-66.7,1.44,0,0.8,0,1.187,-0.626,0
09/18/2019,19:00, ,0,Inlet,0,6.3,16.75,0,47.9973,0,31.33,0,100.5,0,8.08,0,7.74,0,-67.4,1.73,0,1.06,0,1.191,-0.682,0
09/18/2019,19:15, ,0,Inlet,0,6.3,16.739,0,47.984,0,31.32,0,99.2,0,7.98,0,7.73,0,-66.3,0.9,0,1.17,0,1.203,-0.723,0
09/18/2019,19:30, ,0,Inlet,0,6.3,16.708,0,47.9759,0,31.32,0,98.9,0,7.95,0,7.72,0,-65.7,1.03,0,0.94,0,1.198,-0.745,0
09/18/2019,19:45, ,0,Inlet,0,6.3,16.684,0,47.9666,0,31.31,0,98.3,0,7.91,0,7.71,0,-65.5,1.1,0,1.1,0,1.196,-0.749,0
09/18/2019,20:00, ,0,Inlet,0,6.3,16.68,0,47.9543,0,31.3,0,98.3,0,7.92,0,7.72,0,-65.7,1.66,0,1.06,0,1.203,-0.742,0
09/18/2019,20:15, ,0,Inlet,0,6.3,16.694,0,47.9624,0,31.31,0,98.7,0,7.94,0,7.72,0,-66,1.23,0,1.03,0,1.187,-0.678,0
09/18/2019,20:30, ,0,Inlet,0,6.3,16.69,0,47.9579,0,31.3,0,98.2,0,7.9,0,7.72,0,-65.6,1.05,0,0.94,0,1.193,-0.67,0
09/18/2019,20:45, ,0,Inlet,0,6.3,16.699,0,47.9614,0,31.31,0,98.4,0,7.92,0,7.71,0,-65.2,1.02,0,1.36,0,1.204,-0.59,0
09/18/2019,21:00, ,0,Inlet,0,6.3,16.678,0,47.9499,0,31.3,0,98.9,0,7.97,0,7.71,0,-65.5,1.08,0,1.18,0,1.191,-0.504,0
09/18/2019,21:15, ,0,Inlet,0,6.3,16.476,0,47.883,0,31.25,0,96.5,0,7.8,0,7.69,0,-64.1,1.29,0,1.12,0,1.186,-0.4,0
09/18/2019,21:30, ,0,Inlet,0,6.3,16.176,0,47.6177,0,31.05,0,95.2,0,7.76,0,7.66,0,-62.5,1.42,0,1.03,0,1.203,-0.319,0
09/18/2019,21:45, ,0,Inlet,0,6.3,16.271,0,47.6445,0,31.07,0,95.8,0,7.78,0,7.67,0,-63.2,1.39,0,0.92,0,1.202,-0.179,0
09/18/2019,22:00, ,0,Inlet,0,6.3,16.189,0,47.634,0,31.06,0,95.5,0,7.78,0,7.68,0,-63.4,1.36,0,0.91,0,1.193,-0.05,0
09/18/2019,22:15, ,0,Inlet,0,6.3,16.128,0,47.8745,0,31.23,0,98.4,0,8.01,0,7.75,0,-67.7,1.39,0,0.84,0,1.193,0.079,0
09/18/2019,22:30, ,0,Inlet,0,6.3,15.957,0,48.0765,0,31.38,0,102.4,0,8.36,0,7.86,0,-73.8,0.9,0,0.93,0,1.191,0.228,0
09/18/2019,22:45, ,0,Inlet,0,6.3,16.003,0,48.1251,0,31.41,0,103.3,0,8.42,0,7.87,0,-74.9,0.91,0,1.03,0,1.186,0.379,0
09/18/2019,23:00, ,0,Inlet,0,6.3,16.018,0,48.1305,0,31.42,0,103.4,0,8.43,0,7.87,0,-74.9,0.86,0,1.01,0,1.19,0.528,0
09/18/2019,23:15, ,0,Inlet,0,6.3,16.002,0,48.1259,0,31.41,0,103.2,0,8.41,0,7.87,0,-74.6,0.93,0,1.09,0,1.206,0.675,0
09/18/2019,23:30, ,0,Inlet,0,6.3,16.051,0,48.1466,0,31.43,0,103.4,0,8.42,0,7.88,0,-75,0.91,0,1.13,0,1.193,0.809,0
09/18/2019,23:45, ,0,Inlet,0,6.3,16.074,0,48.1518,0,31.43,0,103.5,0,8.42,0,7.88,0,-75.1,0.78,0,1.16,0,1.193,0.946,0
09/19/2019,00:00, ,0,Inlet,0,6.3,16.076,0,48.1551,0,31.44,0,103.2,0,8.4,0,7.87,0,-74.9,1.07,0,1.14,0,1.201,1.075,0
09/19/2019,00:15, ,0,Inlet,0,6.3,16.048,0,48.1415,0,31.43,0,102.7,0,8.36,0,7.87,0,-74.7,2.22,0,1.17,0,1.187,1.193,0
09/19/2019,00:30, ,0,Inlet,0,6.3,16.034,0,48.1375,0,31.42,0,102.5,0,8.35,0,7.87,0,-74.5,2.8,0,1.15,0,1.192,1.318,0
09/19/2019,00:45, ,0,Inlet,0,6.3,16.035,0,48.1225,0,31.41,0,102,0,8.31,0,7.86,0,-74.2,0.8,0,1.21,0,1.201,1.404,0
09/19/2019,01:00, ,0,Inlet,0,6.3,15.964,0,48.1017,0,31.4,0,101.4,0,8.28,0,7.86,0,-73.9,0.75,0,1.14,0,1.186,1.462,0
09/19/2019,01:15, ,0,Inlet,0,6.3,15.984,0,48.1128,0,31.4,0,101.9,0,8.31,0,7.86,0,-73.8,0.65,0,1.22,0,1.192,1.521,0
09/19/2019,01:30, ,0,Inlet,0,6.3,15.977,0,48.1094,0,31.4,0,101.7,0,8.3,0,7.85,0,-73.4,0.65,0,1.28,0,1.187,1.563,0
09/19/2019,01:45, ,0,Inlet,0,6.3,15.952,0,48.1052,0,31.4,0,100.7,0,8.22,0,7.85,0,-73.3,0.63,0,1.43,0,1.205,1.582,0
09/19/2019,02:00, ,0,Inlet,0,6.3,15.935,0,48.1008,0,31.4,0,98.1,0,8.01,0,7.87,0,-74.4,0.59,0,1.05,0,1.199,1.588,0
09/19/2019,02:15, ,0,Inlet,0,6.3,15.935,0,48.1074,0,31.4,0,91.2,0,7.44,0,7.8,0,-70.8,0.28,0,0.11,0,1.193,1.575,0
09/19/2019,02:30, ,0,Inlet,0,6.3,15.89,0,48.0918,0,31.39,0,91.5,0,7.48,0,7.81,0,-70.9,0.53,0,0.65,0,1.19,1.555,0
09/19/2019,02:45, ,0,Inlet,0,6.3,15.772,0,48.1055,0,31.4,0,97.6,0,8,0,7.83,0,-72.5,0.74,0,1.32,0,1.195,1.518,0
09/19/2019,03:00, ,0,Inlet,0,6.3,15.785,0,48.0987,0,31.39,0,89.7,0,7.34,0,7.83,0,-72,0.58,0,1.18,0,1.197,1.466,0
09/19/2019,03:15, ,0,Inlet,0,6.3,15.687,0,48.1525,0,31.43,0,99.7,0,8.17,0,7.86,0,-73.9,1.13,0,1.38,0,1.198,1.365,0
09/19/2019,03:30, ,0,Inlet,0,6.3,15.667,0,48.1079,0,31.4,0,99.7,0,8.19,0,7.86,0,-73.8,0.68,0,1.29,0,1.197,1.277,0
09/19/2019,03:45, ,0,Inlet,0,6.3,15.547,0,48.1582,0,31.43,0,97.7,0,8.04,0,7.85,0,-73.4,0.71,0,1.14,0,1.203,1.167,0
09/19/2019,04:00, ,0,Inlet,0,6.3,15.633,0,48.1429,0,31.42,0,99.4,0,8.17,0,7.86,0,-74,0.66,0,1.44,0,1.197,1.055,0
09/19/2019,04:15, ,0,Inlet,0,6.3,15.328,0,48.2244,0,31.47,0,96.5,0,7.97,0,7.84,0,-72.9,0.94,0,1.19,0,1.195,0.92,0
09/19/2019,04:30, ,0,Inlet,0,6.3,15.286,0,48.1514,0,31.42,0,95.9,0,7.93,0,7.83,0,-72.3,0.93,0,1.23,0,1.186,0.779,0
09/19/2019,04:45, ,0,Inlet,0,6.3,15.262,0,48.1274,0,31.4,0,92.6,0,7.66,0,7.82,0,-71.4,1.08,0,1.11,0,1.186,0.627,0
09/19/2019,05:00, ,0,Inlet,0,6.3,15.045,0,48.1149,0,31.39,0,93.3,0,7.75,0,7.81,0,-70.9,1.17,0,0.93,0,1.197,0.482,0
09/19/2019,05:15, ,0,Inlet,0,6.3,14.999,0,48.1073,0,31.38,0,90.5,0,7.53,0,7.78,0,-69.4,1.35,0,1.11,0,1.195,0.357,0
09/19/2019,05:30, ,0,Inlet,0,6.3,14.817,0,48.0805,0,31.36,0,89.4,0,7.47,0,7.77,0,-68.6,1.43,0,1.2,0,1.189,0.194,0
09/19/2019,05:45, ,0,Inlet,0,6.3,14.507,0,48.0641,0,31.34,0,87.5,0,7.35,0,7.73,0,-66.3,1.48,0,1.04,0,1.189,0.028,0
09/19/2019,06:00, ,0,Inlet,0,6.3,14.263,0,48.0569,0,31.33,0,87,0,7.35,0,7.71,0,-65.1,1.65,0,0.98,0,1.193,-0.108,0
09/19/2019,06:15, ,0,Inlet,0,6.3,14.215,0,47.9747,0,31.27,0,84.5,0,7.15,0,7.66,0,-62.1,1.38,0,0.97,0,1.192,-0.249,0
09/19/2019,06:30, ,0,Inlet,0,6.3,14.283,0,47.9269,0,31.23,0,85.5,0,7.22,0,7.68,0,-63.3,1.67,0,1.03,0,1.198,-0.319,0
09/19/2019,06:45, ,0,Inlet,0,6.3,14.286,0,47.9007,0,31.22,0,84.9,0,7.17,0,7.67,0,-62.7,1.56,0,0.77,0,1.191,-0.422,0
09/19/2019,07:00, ,0,Inlet,0,6.3,14.194,0,47.8846,0,31.2,0,71.2,0,6.02,0,7.58,0,-57.5,1.09,0,0.59,0,1.199,-0.504,0
09/19/2019,07:15, ,0,Inlet,0,6.3,14.148,0,47.8744,0,31.19,0,76.4,0,6.47,0,7.63,0,-60.1,1.64,0,0.73,0,1.192,-0.564,0
09/19/2019,07:30, ,0,Inlet,0,6.3,14.109,0,47.8716,0,31.19,0,80.7,0,6.84,0,7.63,0,-60.4,1.55,0,0.7,0,1.197,-0.6,0
09/19/2019,07:45, ,0,Inlet,0,6.3,14.135,0,47.8766,0,31.19,0,64.4,0,5.46,0,7.49,0,-52.2,0.84,0,0.28,0,1.195,-0.615,0
09/19/2019,08:00, ,0,Inlet,0,6.3,14.088,0,47.8824,0,31.2,0,71.3,0,6.05,0,7.55,0,-55.7,1.1,0,0.38,0,1.191,-0.588,0
09/19/2019,08:15, ,0,Inlet,0,6.3,14.043,0,47.8556,0,31.18,0,63,0,5.35,0,7.47,0,-51.1,0.89,0,0.26,0,1.2,-0.577,0
09/19/2019,08:30, ,0,Inlet,0,6.3,13.996,0,47.8636,0,31.18,0,72.7,0,6.18,0,7.6,0,-58.6,1.55,0,0.82,0,1.189,-0.527,0
09/19/2019,08:45, ,0,Inlet,0,6.3,13.912,0,47.8597,0,31.18,0,80.9,0,6.89,0,7.61,0,-59.1,1.42,0,0.6,0,1.194,-0.49,0
09/19/2019,09:00, ,0,Inlet,0,6.3,14.008,0,47.8216,0,31.15,0,83.9,0,7.13,0,7.64,0,-60.7,1.64,0,0.63,0,1.201,-0.396,0
09/19/2019,09:15, ,0,Inlet,0,6.3,14.41,0,47.5889,0,30.99,0,87,0,7.34,0,7.65,0,-61.3,1.74,0,0.58,0,1.199,-0.332,0
09/19/2019,09:30, ,0,Inlet,0,6.3,14.433,0,47.6679,0,31.05,0,87.2,0,7.35,0,7.65,0,-61.6,1.82,0,0.57,0,1.189,-0.218,0
09/19/2019,09:45, ,0,Inlet,0,6.3,14.47,0,47.673,0,31.05,0,87.2,0,7.34,0,7.66,0,-61.9,1.65,0,0.71,0,1.194,-0.147,0
09/19/2019,10:00, ,0,Inlet,0,6.3,14.737,0,47.5379,0,30.96,0,88.7,0,7.44,0,7.65,0,-61.6,1.77,0,0.64,0,1.203,-0.01,0
09/19/2019,10:15, ,0,Inlet,0,6.3,15.352,0,47.97,0,31.29,0,96.6,0,7.98,0,7.8,0,-70.3,1.24,0,0.48,0,1.202,0.134,0
09/19/2019,10:30, ,0,Inlet,0,6.3,15.896,0,48.0346,0,31.35,0,102.3,0,8.36,0,7.88,0,-74.9,0.89,0,0.59,0,1.194,0.271,0
09/19/2019,10:45, ,0,Inlet,0,6.3,16.065,0,48.0499,0,31.36,0,103.9,0,8.46,0,7.89,0,-76,0.83,0,0.58,0,1.19,0.409,0
09/19/2019,11:00, ,0,Inlet,0,6.3,16.109,0,48.0583,0,31.37,0,104.4,0,8.49,0,7.9,0,-76.4,0.82,0,0.65,0,1.197,0.541,0
09/19/2019,11:15, ,0,Inlet,0,6.3,16.142,0,48.0826,0,31.39,0,104.6,0,8.51,0,7.9,0,-76.5,0.8,0,0.64,0,1.186,0.686,0
09/19/2019,11:30, ,0,Inlet,0,6.3,16.169,0,48.1049,0,31.4,0,105,0,8.54,0,7.91,0,-76.8,0.89,0,0.8,0,1.195,0.834,0
09/19/2019,11:45, ,0,Inlet,0,6.3,16.189,0,48.1129,0,31.41,0,105.3,0,8.55,0,7.91,0,-76.8,0.89,0,0.84,0,1.189,0.985,0
09/19/2019,12:00, ,0,Inlet,0,6.3,16.224,0,48.1104,0,31.41,0,105.6,0,8.57,0,7.91,0,-76.9,0.81,0,0.78,0,1.186,1.13,0
09/19/2019,12:15, ,0,Inlet,0,6.3,16.256,0,48.113,0,31.41,0,105.9,0,8.59,0,7.91,0,-77.2,0.74,0,0.85,0,1.193,1.262,0
09/19/2019,12:30, ,0,Inlet,0,6.3,16.282,0,48.1101,0,31.41,0,106.1,0,8.6,0,7.92,0,-77.3,0.68,0,0.84,0,1.205,1.379,0
09/19/2019,12:45, ,0,Inlet,0,6.3,16.314,0,48.1083,0,31.41,0,106.4,0,8.62,0,7.92,0,-77.3,0.64,0,0.86,0,1.186,1.488,0
09/19/2019,13:00, ,0,Inlet,0,6.3,16.347,0,48.104,0,31.4,0,106.4,0,8.61,0,7.92,0,-77.3,0.59,0,0.91,0,1.195,1.572,0
09/19/2019,13:15, ,0,Inlet,0,6.3,16.409,0,48.1049,0,31.41,0,106.7,0,8.63,0,7.92,0,-77.5,0.52,0,0.94,0,1.2,1.645,0
09/19/2019,13:30, ,0,Inlet,0,6.3,16.442,0,48.1057,0,31.41,0,106.6,0,8.62,0,7.92,0,-77.6,0.48,0,0.97,0,1.186,1.684,0
09/19/2019,13:45, ,0,Inlet,0,6.3,16.473,0,48.1117,0,31.41,0,106.7,0,8.62,0,7.92,0,-77.7,0.43,0,1.07,0,1.193,1.714,0
09/19/2019,14:00, ,0,Inlet,0,6.3,16.517,0,48.1106,0,31.41,0,107,0,8.63,0,7.92,0,-77.7,0.42,0,1.07,0,1.202,1.738,0
09/19/2019,14:15, ,0,Inlet,0,6.3,16.533,0,48.1122,0,31.41,0,107,0,8.64,0,7.92,0,-77.8,0.43,0,1.18,0,1.189,1.76,0
09/19/2019,14:30, ,0,Inlet,0,6.3,16.55,0,48.1135,0,31.41,0,100.7,0,8.12,0,7.91,0,-77,0.6,0,1.11,0,1.189,1.736,0
09/19/2019,14:45, ,0,Inlet,0,6.3,16.621,0,48.0878,0,31.4,0,106.4,0,8.57,0,7.91,0,-77,0.47,0,1.11,0,1.198,1.696,0
09/19/2019,15:00, ,0,Inlet,0,6.3,16.596,0,48.1018,0,31.41,0,101.1,0,8.15,0,7.88,0,-75.4,0.22,0,0.8,0,1.193,1.648,0
09/19/2019,15:15, ,0,Inlet,0,6.3,16.643,0,48.0907,0,31.4,0,107.7,0,8.67,0,7.92,0,-77.7,0.44,0,0.74,0,1.198,1.563,0
