Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,SpCond mS/cm,Sal ppt,Turbidity NTU,Chlorophyll RFU,Chlorophyll µg/L,Depth m
6/26/2019,20:45:00,0,Pellicer Creek,0,5.6,95.6,6.06,7.76,-86.9,34.225,31.9229,19.68,15.86,4.02,16.35,1.255
6/26/2019,21:00:00,0,Pellicer Creek,0,5.5,92.9,5.92,7.73,-85.1,34.051,30.9048,18.99,12.14,4.03,16.38,1.234
6/26/2019,21:15:00,0,Pellicer Creek,0,5.6,90.4,5.79,7.7,-83.6,33.939,30.0394,18.41,10.73,3.97,16.13,1.21
6/26/2019,21:30:00,0,Pellicer Creek,0,5.5,88.6,5.68,7.69,-82.8,33.959,30.0305,18.4,10.45,4,16.26,1.189
6/26/2019,21:45:00,0,Pellicer Creek,0,5.6,86.5,5.58,7.66,-81,33.759,28.8212,17.59,9.35,3.95,16.07,1.168
6/26/2019,22:00:00,0,Pellicer Creek,0,5.5,84.9,5.49,7.64,-79.7,33.705,28.3394,17.27,8.09,3.93,15.98,1.147
6/26/2019,22:15:00,0,Pellicer Creek,0,5.6,82.7,5.36,7.63,-79.1,33.68,28.3373,17.27,9.01,3.84,15.63,1.129
6/26/2019,22:30:00,0,Pellicer Creek,0,5.5,84.1,5.46,7.64,-79.8,33.625,28.1523,17.14,7.81,3.86,15.71,1.111
6/26/2019,22:45:00,0,Pellicer Creek,0,5.5,83.4,5.42,7.62,-78.8,33.563,27.787,16.9,7.46,3.83,15.57,1.094
6/26/2019,23:00:00,0,Pellicer Creek,0,5.5,80.8,5.27,7.59,-76.8,33.481,27.2915,16.57,7.04,3.74,15.22,1.078
6/26/2019,23:15:00,0,Pellicer Creek,0,5.6,80.8,5.28,7.59,-76.9,33.46,26.8401,16.27,6.93,3.68,14.98,1.062
6/26/2019,23:30:00,0,Pellicer Creek,0,5.5,80.4,5.28,7.58,-75.9,33.255,25.9967,15.72,6.5,3.8,15.45,1.046
6/26/2019,23:45:00,0,Pellicer Creek,0,5.5,78.1,5.12,7.56,-75.1,33.391,26.1519,15.82,6.26,3.71,15.07,1.031
6/27/2019,0:00:00,0,Pellicer Creek,0,5.5,77.3,5.05,7.56,-75,33.478,26.739,16.2,6.17,3.67,14.93,1.016
6/27/2019,0:15:00,0,Pellicer Creek,0,5.6,67.5,4.42,7.48,-69.8,33.365,26.4999,16.05,5.75,3.34,13.58,1.005
6/27/2019,0:30:00,0,Pellicer Creek,0,5.5,73.6,4.85,7.52,-72.3,33.233,25.738,15.54,5.73,3.55,14.44,0.999
6/27/2019,0:45:00,0,Pellicer Creek,0,5.5,75.6,4.98,7.53,-73,33.231,25.6411,15.48,5.52,3.47,14.12,0.994
6/27/2019,1:00:00,0,Pellicer Creek,0,5.5,76.7,5.05,7.55,-74,33.231,25.5491,15.42,5.59,3.61,14.7,0.995
6/27/2019,1:15:00,0,Pellicer Creek,0,5.5,76.6,5.1,7.53,-73,32.876,24.0776,14.45,5.95,3.71,15.07,1.008
6/27/2019,1:30:00,0,Pellicer Creek,0,5.5,76.3,5.13,7.52,-72.1,32.552,22.9351,13.71,6.02,3.86,15.7,1.026
6/27/2019,1:45:00,0,Pellicer Creek,0,5.5,76.8,5.19,7.52,-72.5,32.211,22.7396,13.59,5.59,3.57,14.52,1.044
6/27/2019,2:00:00,0,Pellicer Creek,0,5.5,71.7,4.8,7.5,-71.1,32.37,24.8428,14.97,8.95,3.74,15.21,1.063
6/27/2019,2:15:00,0,Pellicer Creek,0,5.5,73.6,4.9,7.53,-72.8,32.349,26.2131,15.88,7.72,3.61,14.7,1.086
6/27/2019,2:30:00,0,Pellicer Creek,0,5.5,74.4,4.94,7.55,-73.9,32.306,27.3995,16.67,8.16,3.44,13.99,1.113
6/27/2019,2:45:00,0,Pellicer Creek,0,5.5,74,4.9,7.56,-74.6,32.354,27.7513,16.91,7.16,3.31,13.46,1.141
6/27/2019,3:00:00,0,Pellicer Creek,0,5.5,74.1,4.9,7.57,-75.2,32.364,28.2207,17.22,7.49,3.2,13.04,1.167
6/27/2019,3:15:00,0,Pellicer Creek,0,5.5,73.6,4.84,7.57,-75.5,32.535,29.3548,17.98,8.55,3.16,12.88,1.196
6/27/2019,3:30:00,0,Pellicer Creek,0,5.5,72.9,4.76,7.58,-76,32.624,30.7378,18.91,9.39,3.07,12.53,1.224
6/27/2019,3:45:00,0,Pellicer Creek,0,5.5,71.7,4.64,7.59,-76.4,32.933,31.9501,19.73,9.53,2.91,11.86,1.252
6/27/2019,4:00:00,0,Pellicer Creek,0,5.5,69.7,4.49,7.58,-75.9,32.921,33.2095,20.59,9.99,2.81,11.48,1.28
6/27/2019,4:15:00,0,Pellicer Creek,0,5.5,65.9,4.26,7.55,-74.3,32.488,34.0396,21.17,11.14,2.86,11.64,1.308
6/27/2019,4:30:00,0,Pellicer Creek,0,5.5,60.8,3.91,7.52,-72.2,32.443,35.6998,22.32,13.62,2.83,11.54,1.332
6/27/2019,4:45:00,0,Pellicer Creek,0,5.5,61.7,3.98,7.54,-73.3,32.092,35.7657,22.38,11.34,2.66,10.85,1.354
6/27/2019,5:00:00,0,Pellicer Creek,0,5.5,61.4,3.96,7.56,-74.4,32.006,36.9731,23.22,12.97,2.6,10.6,1.371
6/27/2019,5:15:00,0,Pellicer Creek,0,5.5,62.6,4,7.6,-76.8,32.013,38.9118,24.58,13.67,2.48,10.14,1.385
6/27/2019,5:30:00,0,Pellicer Creek,0,5.5,62.7,4.01,7.61,-77.5,31.944,39.2718,24.83,12.88,2.39,9.78,1.397
6/27/2019,5:45:00,0,Pellicer Creek,0,5.5,63,4.06,7.6,-76.9,31.677,38.1281,24.04,9.59,2.4,9.79,1.405
6/27/2019,6:00:00,0,Pellicer Creek,0,5.5,63.1,4.02,7.62,-78.6,31.872,40.1934,25.48,11.92,2.6,10.62,1.408
6/27/2019,6:15:00,0,Pellicer Creek,0,5.5,63.6,4.06,7.63,-78.7,31.686,40.4369,25.66,11.33,2.58,10.53,1.406
6/27/2019,6:30:00,0,Pellicer Creek,0,5.5,58.3,3.74,7.59,-76.3,31.638,39.4865,24.99,8.1,2.46,10.07,1.403
6/27/2019,6:45:00,0,Pellicer Creek,0,5.5,50.3,3.22,7.52,-71.9,31.681,40.3656,25.61,10.71,2.62,10.69,1.39
6/27/2019,7:00:00,0,Pellicer Creek,0,5.5,59.4,3.8,7.6,-77.2,31.668,40.2126,25.5,10.55,2.69,10.96,1.374
6/27/2019,7:15:00,0,Pellicer Creek,0,5.5,58.8,3.77,7.58,-76.1,31.731,39.5308,25.02,11.17,2.85,11.64,1.354
6/27/2019,7:30:00,0,Pellicer Creek,0,5.5,59,3.79,7.57,-75.6,31.801,38.5429,24.32,9.98,2.94,11.98,1.335
6/27/2019,7:45:00,0,Pellicer Creek,0,5.5,58,3.73,7.56,-74.8,31.82,38.3774,24.21,9.98,3.27,13.3,1.315
6/27/2019,8:00:00,0,Pellicer Creek,0,5.5,59.1,3.83,7.54,-73.7,31.784,35.7739,22.39,9.58,3.45,14.03,1.297
6/27/2019,8:15:00,0,Pellicer Creek,0,5.5,58.6,3.8,7.53,-72.8,31.779,35.71,22.35,10.15,3.75,15.26,1.275
6/27/2019,8:30:00,0,Pellicer Creek,0,5.5,57.5,3.73,7.53,-72.9,31.859,36.1064,22.62,9.76,3.86,15.7,1.256
6/27/2019,8:45:00,0,Pellicer Creek,0,5.5,57.1,3.71,7.52,-72.2,31.921,35.493,22.19,9.86,4.18,16.97,1.23
6/27/2019,9:00:00,0,Pellicer Creek,0,5.5,57.7,3.75,7.52,-72.2,31.996,34.6404,21.6,9.71,4.21,17.1,1.211
6/27/2019,9:15:00,0,Pellicer Creek,0,5.5,58.6,3.81,7.51,-71.7,32.046,34.217,21.31,8.73,4.25,17.25,1.19
6/27/2019,9:30:00,0,Pellicer Creek,0,5.5,59.4,3.87,7.5,-71.3,32.088,33.4253,20.76,8.51,4.22,17.13,1.169
6/27/2019,9:45:00,0,Pellicer Creek,0,5.5,57.2,3.72,7.49,-70.3,32.111,33.4583,20.78,9.62,4.25,17.27,1.151
6/27/2019,10:00:00,0,Pellicer Creek,0,5.5,58.3,3.81,7.5,-70.9,32.049,32.8767,20.39,8.94,4.38,17.81,1.132
6/27/2019,10:15:00,0,Pellicer Creek,0,5.5,54.9,3.59,7.45,-68,32.07,32.4557,20.1,8.47,4.22,17.12,1.115
6/27/2019,10:30:00,0,Pellicer Creek,0,5.5,56.7,3.69,7.48,-69.7,32.089,33.7211,20.97,7.4,4.43,18,1.098
6/27/2019,10:45:00,0,Pellicer Creek,0,5.5,54.4,3.55,7.44,-67.5,32.135,33.2286,20.63,7.24,4.28,17.38,1.079
6/27/2019,11:00:00,0,Pellicer Creek,0,5.5,56.8,3.71,7.43,-66.7,32.159,32.5012,20.13,7.67,4.01,16.3,1.061
6/27/2019,11:15:00,0,Pellicer Creek,0,5.5,50.4,3.3,7.43,-66.6,32.201,32.0326,19.81,6.64,4.06,16.48,1.049
6/27/2019,11:30:00,0,Pellicer Creek,0,5.5,51.2,3.37,7.42,-66.4,32.21,30.7362,18.92,6.82,4.37,17.75,1.035
6/27/2019,11:45:00,0,Pellicer Creek,0,5.5,55,3.61,7.45,-68.1,32.212,31.2067,19.24,6.45,4.59,18.63,1.016
6/27/2019,12:00:00,0,Pellicer Creek,0,5.5,60.4,3.97,7.48,-69.6,32.234,30.4028,18.7,6.25,4.66,18.9,1
6/27/2019,12:15:00,0,Pellicer Creek,0,5.5,59.7,3.93,7.45,-68,32.242,30.1304,18.51,6.94,4.9,19.9,0.987
6/27/2019,12:30:00,0,Pellicer Creek,0,5.5,63.8,4.2,7.49,-70.7,32.249,29.6071,18.16,5.97,4.85,19.68,0.974
6/27/2019,12:45:00,0,Pellicer Creek,0,5.5,62,4.1,7.47,-69.2,32.276,28.6252,17.49,6.24,4.91,19.93,0.963
6/27/2019,13:00:00,0,Pellicer Creek,0,5.5,65.4,4.34,7.49,-70.7,32.312,27.9689,17.05,6.81,4.97,20.18,0.955
6/27/2019,13:15:00,0,Pellicer Creek,0,5.5,71.6,4.76,7.52,-72.1,32.345,27.0586,16.44,6.8,5.16,20.95,0.95
6/27/2019,13:30:00,0,Pellicer Creek,0,5.5,77.4,5.15,7.54,-73.6,32.456,25.8544,15.64,6.53,5.31,21.55,0.957
6/27/2019,13:45:00,0,Pellicer Creek,0,5.5,83.6,5.58,7.58,-75.8,32.678,24.1641,14.52,7.24,5.23,21.21,0.971
6/27/2019,14:00:00,0,Pellicer Creek,0,5.5,93.5,6.23,7.61,-77.6,33.083,22.9293,13.7,8.15,4.59,18.65,0.989
6/27/2019,14:15:00,0,Pellicer Creek,0,5.5,102.3,6.7,7.67,-81.8,34.388,22.1448,13.16,10.02,4.04,16.42,1.009
6/27/2019,14:30:00,0,Pellicer Creek,0,5.5,106.2,6.87,7.71,-84.1,34.792,23.3662,13.95,9.55,4.01,16.28,1.021
6/27/2019,14:45:00,0,Pellicer Creek,0,5.5,106.6,6.86,7.73,-85.3,34.923,24.3859,14.62,10.2,3.69,15,1.047
6/27/2019,15:00:00,0,Pellicer Creek,0,5.5,107.2,6.9,7.76,-87.1,34.837,24.6395,14.78,9.92,3.54,14.42,1.075
6/27/2019,15:15:00,0,Pellicer Creek,0,5.5,105.4,6.78,7.74,-86.2,34.69,25.7539,15.52,10.65,3.88,15.77,1.104
6/27/2019,15:30:00,0,Pellicer Creek,0,5.5,106.8,6.85,7.76,-87.5,34.761,26.2082,15.82,10.4,3.75,15.24,1.138
6/27/2019,15:45:00,0,Pellicer Creek,0,5.5,104.2,6.65,7.75,-86.6,34.542,28.6081,17.43,12.58,3.85,15.66,1.163
6/27/2019,16:00:00,0,Pellicer Creek,0,5.5,104.5,6.64,7.75,-86.8,34.587,29.3216,17.91,13.03,3.75,15.26,1.202
6/27/2019,16:15:00,0,Pellicer Creek,0,5.5,102.9,6.51,7.75,-86.5,34.627,30.6012,18.77,14.39,3.78,15.36,1.234
6/27/2019,16:30:00,0,Pellicer Creek,0,5.5,98.7,6.22,7.72,-84.6,34.46,32.1938,19.86,18.47,3.73,15.16,1.27
6/27/2019,16:45:00,0,Pellicer Creek,0,5.5,96.7,6.08,7.71,-84.3,34.452,32.9854,20.4,22.58,3.91,15.91,1.305
6/27/2019,17:00:00,0,Pellicer Creek,0,5.5,100,6.26,7.74,-86,34.634,33.578,20.8,17.4,3.56,14.48,1.34
6/27/2019,17:15:00,0,Pellicer Creek,0,5.5,100.3,6.26,7.75,-86.7,34.646,34.4649,21.41,15.88,3.38,13.75,1.367
6/27/2019,17:30:00,0,Pellicer Creek,0,5.5,102.9,6.4,7.77,-88,34.68,35.3354,22.01,16.41,3.36,13.68,1.393
6/27/2019,17:45:00,0,Pellicer Creek,0,5.5,102.5,6.33,7.78,-88.4,34.752,36.5752,22.86,17.71,3.1,12.65,1.409
6/27/2019,18:00:00,0,Pellicer Creek,0,5.5,103.8,6.38,7.8,-89.5,34.79,37.6114,23.58,21.77,3.25,13.23,1.426
6/27/2019,18:15:00,0,Pellicer Creek,0,5.5,105.6,6.47,7.82,-90.7,34.803,38.8662,24.46,20.48,2.94,12,1.442
6/27/2019,18:30:00,0,Pellicer Creek,0,5.5,107.3,6.55,7.84,-92.3,34.784,39.7777,25.1,17.18,2.66,10.86,1.452
6/27/2019,18:45:00,0,Pellicer Creek,0,5.5,107.3,6.52,7.86,-93.1,34.796,40.8509,25.85,17.64,2.74,11.19,1.46
6/27/2019,19:00:00,0,Pellicer Creek,0,5.5,107.2,6.5,7.86,-93.6,34.702,41.5959,26.38,14.94,2.54,10.37,1.465
6/27/2019,19:15:00,0,Pellicer Creek,0,5.5,107,6.48,7.87,-93.8,34.679,42.1174,26.75,13.78,2.61,10.64,1.46
6/27/2019,19:30:00,0,Pellicer Creek,0,5.5,100.5,6.1,7.83,-91.8,34.62,42.0596,26.71,11.86,2.43,9.95,1.452
6/27/2019,19:45:00,0,Pellicer Creek,0,5.5,98.8,5.98,7.82,-90.9,34.672,42.4199,26.97,12.92,2.24,9.16,1.435
6/27/2019,20:00:00,0,Pellicer Creek,0,5.5,102.3,6.19,7.84,-92,34.683,42.281,26.87,12.52,2.38,9.71,1.42
6/27/2019,20:15:00,0,Pellicer Creek,0,5.5,102.8,6.25,7.84,-91.9,34.631,41.3628,26.22,13.01,2.42,9.9,1.402
6/27/2019,20:30:00,0,Pellicer Creek,0,5.5,103,6.25,7.84,-92,34.699,41.4197,26.26,12.07,2.47,10.09,1.385
6/27/2019,20:45:00,0,Pellicer Creek,0,5.5,100.9,6.16,7.82,-90.6,34.606,40.3367,25.5,16.88,2.75,11.22,1.367
6/27/2019,21:00:00,0,Pellicer Creek,0,5.5,96.3,5.94,7.78,-88.3,34.42,38.5284,24.23,17.47,2.9,11.82,1.347
6/27/2019,21:15:00,0,Pellicer Creek,0,5.5,93.9,5.82,7.75,-86.4,34.341,37.4592,23.49,19.27,3.19,13,1.325
6/27/2019,21:30:00,0,Pellicer Creek,0,5.5,88.7,5.59,7.69,-83,33.877,34.8938,21.72,16.55,3.17,12.93,1.303
6/27/2019,21:45:00,0,Pellicer Creek,0,5.5,84.5,5.39,7.64,-79.8,33.54,32.8885,20.36,14.12,3.21,13.06,1.28
6/27/2019,22:00:00,0,Pellicer Creek,0,5.5,83.9,5.38,7.63,-79.3,33.46,32.083,19.81,12.6,3.32,13.51,1.256
6/27/2019,22:15:00,0,Pellicer Creek,0,5.5,82.4,5.3,7.61,-77.9,33.387,31.4099,19.35,11.53,3.33,13.55,1.231
6/27/2019,22:30:00,0,Pellicer Creek,0,5.5,80.8,5.22,7.59,-76.4,33.309,30.6483,18.84,10.6,3.22,13.11,1.209
6/27/2019,22:45:00,0,Pellicer Creek,0,5.5,79.9,5.17,7.58,-76,33.307,30.3843,18.66,9.36,3.27,13.32,1.187
6/27/2019,23:00:00,0,Pellicer Creek,0,5.5,79.5,5.15,7.57,-75.7,33.281,30.1681,18.51,9.01,3.31,13.48,1.164
6/27/2019,23:15:00,0,Pellicer Creek,0,5.5,77.1,5,7.54,-73.8,33.278,29.9382,18.36,8.67,3.33,13.54,1.144
6/27/2019,23:30:00,0,Pellicer Creek,0,5.5,77,5.02,7.54,-73.5,33.083,29.0853,17.78,8.48,3.39,13.78,1.126
6/27/2019,23:45:00,0,Pellicer Creek,0,5.5,76.1,4.98,7.53,-72.7,33.016,28.3396,17.28,7.53,3.3,13.45,1.108
6/28/2019,0:00:00,0,Pellicer Creek,0,5.5,75.5,4.93,7.52,-72.6,33.046,28.7439,17.56,7.09,3.19,12.98,1.089
6/28/2019,0:15:00,0,Pellicer Creek,0,5.5,74.6,4.88,7.52,-72.3,33.045,28.5533,17.43,6.83,3.13,12.75,1.071
6/28/2019,0:30:00,0,Pellicer Creek,0,5.5,75.4,4.95,7.52,-72.5,32.92,27.7325,16.88,7.06,3.24,13.18,1.055
6/28/2019,0:45:00,0,Pellicer Creek,0,5.5,73.9,4.87,7.49,-70.8,32.846,26.9763,16.38,6.65,3.29,13.39,1.04
6/28/2019,1:00:00,0,Pellicer Creek,0,5.5,72.9,4.82,7.48,-69.8,32.807,26.7584,16.23,6.16,3.21,13.07,1.026
6/28/2019,1:15:00,0,Pellicer Creek,0,5.5,67.1,4.4,7.43,-67,32.957,27.985,17.05,6.13,3.1,12.63,1.012
6/28/2019,1:30:00,0,Pellicer Creek,0,5.5,68.6,4.5,7.45,-68.1,32.994,28.1255,17.14,6.21,2.95,12.03,1
6/28/2019,1:45:00,0,Pellicer Creek,0,5.5,69.7,4.59,7.47,-69.1,32.878,27.3669,16.64,5.5,2.94,11.98,0.993
6/28/2019,2:00:00,0,Pellicer Creek,0,5.5,66.7,4.41,7.43,-66.6,32.793,26.8981,16.32,5.91,2.99,12.2,0.989
6/28/2019,2:15:00,0,Pellicer Creek,0,5.5,72,4.77,7.47,-69.2,32.725,26.2915,15.92,5.58,3.13,12.76,0.991
6/28/2019,2:30:00,0,Pellicer Creek,0,5.5,71.1,4.75,7.45,-68.3,32.456,25.0225,15.09,5.66,3.33,13.54,1.006
6/28/2019,2:45:00,0,Pellicer Creek,0,5.5,71.6,4.83,7.45,-67.9,32.108,23.6399,14.18,5.23,3.26,13.29,1.024
6/28/2019,3:00:00,0,Pellicer Creek,0,5.5,70.1,4.74,7.44,-67.5,31.951,24.3008,14.62,6.01,3.24,13.2,1.044
6/28/2019,3:15:00,0,Pellicer Creek,0,5.5,69.3,4.64,7.45,-67.8,32.125,26.0206,15.75,6.52,3.14,12.79,1.066
6/28/2019,3:30:00,0,Pellicer Creek,0,5.5,68,4.52,7.46,-68.6,32.082,28.4537,17.38,9.42,2.98,12.16,1.089
6/28/2019,3:45:00,0,Pellicer Creek,0,5.5,67.4,4.45,7.47,-69.2,32.226,29.4987,18.08,9.34,3,12.23,1.116
6/28/2019,4:00:00,0,Pellicer Creek,0,5.5,68.3,4.54,7.48,-69.7,32.024,28.697,17.55,7.55,2.91,11.86,1.144
6/28/2019,4:15:00,0,Pellicer Creek,0,5.5,67.9,4.49,7.48,-70.1,32.117,29.6654,18.2,8.05,2.73,11.14,1.172
6/28/2019,4:30:00,0,Pellicer Creek,0,5.5,67,4.42,7.48,-69.9,32.082,30.2106,18.57,8.22,2.71,11.04,1.201
6/28/2019,4:45:00,0,Pellicer Creek,0,5.5,64.1,4.16,7.48,-69.8,32.511,32.5101,20.12,10.41,2.7,11.03,1.23
6/28/2019,5:00:00,0,Pellicer Creek,0,5.5,64.4,4.2,7.49,-70.5,32.31,32.5057,20.13,9.4,2.68,10.93,1.259
6/28/2019,5:15:00,0,Pellicer Creek,0,5.5,62.7,4.08,7.48,-70.2,32.234,33.4526,20.78,10.37,2.65,10.83,1.286
6/28/2019,5:30:00,0,Pellicer Creek,0,5.5,58.8,3.81,7.46,-68.4,32.092,34.9951,21.84,13.13,2.78,11.34,1.31
6/28/2019,5:45:00,0,Pellicer Creek,0,5.5,56.5,3.66,7.44,-67.3,31.873,35.9485,22.51,13.66,2.76,11.27,1.335
6/28/2019,6:00:00,0,Pellicer Creek,0,5.5,56.4,3.66,7.45,-67.8,31.662,36.4698,22.88,14.02,2.75,11.21,1.356
6/28/2019,6:15:00,0,Pellicer Creek,0,5.5,55.2,3.57,7.45,-68.3,31.669,37.5119,23.6,16.74,2.98,12.16,1.373
6/28/2019,6:30:00,0,Pellicer Creek,0,5.5,56.1,3.63,7.47,-69.1,31.556,37.542,23.63,12.78,2.89,11.79,1.383
6/28/2019,6:45:00,0,Pellicer Creek,0,5.5,57.7,3.75,7.48,-70,31.375,37.3245,23.48,11.12,2.53,10.35,1.391
6/28/2019,7:00:00,0,Pellicer Creek,0,5.5,55.9,3.6,7.49,-70.5,31.494,38.8264,24.53,13.98,3.12,12.73,1.391
6/28/2019,7:15:00,0,Pellicer Creek,0,5.5,49.4,3.19,7.44,-67.2,31.479,38.9175,24.59,12.57,3.11,12.66,1.384
6/28/2019,7:30:00,0,Pellicer Creek,0,5.5,42.5,2.74,7.41,-65.3,31.487,38.8016,24.51,13.39,3.17,12.9,1.372
6/28/2019,7:45:00,0,Pellicer Creek,0,5.5,52.7,3.4,7.47,-69.2,31.48,38.8778,24.57,13.03,3.51,14.28,1.357
6/28/2019,8:00:00,0,Pellicer Creek,0,5.5,53,3.42,7.47,-69,31.489,38.5207,24.32,12.44,3.32,13.51,1.342
6/28/2019,8:15:00,0,Pellicer Creek,0,5.5,54.3,3.53,7.45,-67.8,31.514,36.7347,23.07,12.02,3.39,13.8,1.329
6/28/2019,8:30:00,0,Pellicer Creek,0,5.5,56.7,3.69,7.46,-68.3,31.574,35.6812,22.33,9.74,3.46,14.1,1.307
6/28/2019,8:45:00,0,Pellicer Creek,0,5.4,55.8,3.64,7.45,-67.7,31.629,34.9875,21.85,10.68,3.63,14.76,1.286
6/28/2019,9:00:00,0,Pellicer Creek,0,5.5,55.8,3.64,7.44,-67.4,31.67,35.0646,21.9,10.57,3.91,15.91,1.265
6/28/2019,9:15:00,0,Pellicer Creek,0,5.5,56.2,3.67,7.44,-67.3,31.736,34.5627,21.55,9.64,3.84,15.63,1.244
6/28/2019,9:30:00,0,Pellicer Creek,0,5.5,54.3,3.54,7.43,-66.8,31.778,34.9419,21.82,10.56,4.3,17.46,1.222
6/28/2019,9:45:00,0,Pellicer Creek,0,5.5,55.6,3.63,7.44,-67.2,31.831,34.2986,21.37,9.66,4.1,16.66,1.203
6/28/2019,10:00:00,0,Pellicer Creek,0,5.5,55.5,3.63,7.42,-66.3,31.903,33.5249,20.83,9.65,4.48,18.2,1.183
6/28/2019,10:15:00,0,Pellicer Creek,0,5.5,55.5,3.63,7.42,-66.4,31.948,33.4585,20.79,9.16,4.27,17.35,1.166
6/28/2019,10:30:00,0,Pellicer Creek,0,5.5,56.1,3.68,7.43,-66.6,31.971,32.6835,20.26,7.74,4.36,17.71,1.148
6/28/2019,10:45:00,0,Pellicer Creek,0,5.5,54.4,3.56,7.41,-65.6,32.003,32.6743,20.25,10.45,4.5,18.29,1.128
6/28/2019,11:00:00,0,Pellicer Creek,0,5.5,53.8,3.53,7.4,-65.2,31.989,32.4813,20.12,7.99,4.37,17.76,1.11
6/28/2019,11:15:00,0,Pellicer Creek,0,5.5,54.2,3.55,7.39,-64.1,32.021,32.1216,19.87,7.38,4.44,18.04,1.093
6/28/2019,11:30:00,0,Pellicer Creek,0,5.5,54.8,3.6,7.4,-65.2,32.058,31.7943,19.65,8.19,4.38,17.81,1.078
6/28/2019,11:45:00,0,Pellicer Creek,0,5.5,52.8,3.46,7.36,-62.3,32.083,32.0621,19.83,7,4.54,18.44,1.061
6/28/2019,12:00:00,0,Pellicer Creek,0,5.5,52.6,3.44,7.39,-64.3,32.117,32.1634,19.9,7.31,4.47,18.17,1.043
6/28/2019,12:15:00,0,Pellicer Creek,0,5.5,52.8,3.47,7.39,-64.5,32.156,31.3612,19.35,6.77,4.56,18.51,1.029
6/28/2019,12:30:00,0,Pellicer Creek,0,5.5,57,3.74,7.39,-64.6,32.152,31.5742,19.49,6.41,4.48,18.21,1.014
6/28/2019,12:45:00,0,Pellicer Creek,0,5.5,57,3.74,7.39,-64.5,32.192,31.0652,19.15,6.45,4.62,18.77,0.999
6/28/2019,13:00:00,0,Pellicer Creek,0,5.5,58.8,3.86,7.4,-64.8,32.243,30.6473,18.86,6.17,4.78,19.42,0.984
6/28/2019,13:15:00,0,Pellicer Creek,0,5.5,63.6,4.19,7.42,-66.4,32.264,29.8312,18.31,8.54,5.01,20.32,0.973
6/28/2019,13:30:00,0,Pellicer Creek,0,5.5,57.2,3.77,7.38,-63.8,32.386,29.1793,17.86,7.92,4.49,18.24,0.963
6/28/2019,13:45:00,0,Pellicer Creek,0,5.5,69.3,4.59,7.45,-68.2,32.435,27.5597,16.77,5.89,5.09,20.64,0.956
6/28/2019,14:00:00,0,Pellicer Creek,0,5.5,60.9,4.04,7.37,-63.4,32.658,26.1529,15.83,6.59,4.81,19.52,0.947
6/28/2019,14:15:00,0,Pellicer Creek,0,5.5,72.4,4.8,7.42,-66.1,32.824,25.4107,15.34,6.9,4.48,18.21,0.943
6/28/2019,14:30:00,0,Pellicer Creek,0,5.5,78.1,5.18,7.47,-69.1,32.827,25.1129,15.14,5.9,5.46,22.15,0.949
6/28/2019,14:45:00,0,Pellicer Creek,0,5.5,86.4,5.76,7.54,-73.6,32.91,23.9473,14.37,7.32,5.77,23.4,0.965
6/28/2019,15:00:00,0,Pellicer Creek,0,5.5,96.6,6.4,7.59,-76.9,33.54,22.5101,13.41,9.39,5.66,22.93,0.976
6/28/2019,15:15:00,0,Pellicer Creek,0,5.5,105.6,6.86,7.68,-82.4,34.877,22.054,13.09,9.43,4.03,16.37,0.996
6/28/2019,15:30:00,0,Pellicer Creek,0,5.5,105.3,6.82,7.7,-83.8,34.767,23.535,14.06,11.43,4.16,16.9,1.016
6/28/2019,15:45:00,0,Pellicer Creek,0,5.5,101.4,6.58,7.68,-82.3,34.399,24.4557,14.67,12.19,4.08,16.57,1.044
6/28/2019,16:00:00,0,Pellicer Creek,0,5.5,102.5,6.64,7.71,-83.9,34.353,25.3392,15.26,11.82,3.79,15.42,1.074
6/28/2019,16:15:00,0,Pellicer Creek,0,5.5,102.7,6.64,7.71,-84.2,34.227,26.4148,15.97,13.36,3.79,15.42,1.105
6/28/2019,16:30:00,0,Pellicer Creek,0,5.5,99.8,6.45,7.69,-82.8,34.054,27.4633,16.67,13.62,3.93,15.97,1.136
6/28/2019,16:45:00,0,Pellicer Creek,0,5.5,98.7,6.35,7.69,-83,34.007,28.626,17.45,15.13,3.92,15.92,1.169
6/28/2019,17:00:00,0,Pellicer Creek,0,5.5,94.4,6.06,7.67,-81.7,33.817,30.0811,18.44,24.79,3.72,15.11,1.207
6/28/2019,17:15:00,0,Pellicer Creek,0,5.5,91.5,5.85,7.66,-81,33.754,31.3008,19.27,20.48,3.71,15.1,1.246
6/28/2019,17:30:00,0,Pellicer Creek,0,5.5,92.7,5.92,7.68,-82.1,33.71,32.2037,19.88,19.7,3.67,14.94,1.285
6/28/2019,17:45:00,0,Pellicer Creek,0,5.5,89.3,5.67,7.65,-80.7,33.793,33.4336,20.72,23.39,3.83,15.56,1.322
6/28/2019,18:00:00,0,Pellicer Creek,0,5.5,89.8,5.7,7.67,-81.6,33.584,34.3034,21.33,24.01,3.59,14.6,1.358
6/28/2019,18:15:00,0,Pellicer Creek,0,5.5,90.1,5.7,7.67,-81.9,33.56,35.148,21.91,24.94,3.44,14.01,1.387
